feature	X771297580338a662f0c1fb0000f33e3c	b9eadd7c15566af3bb15cee86f75e769	c49bc9c1c22dd48888d2e1e060306218	X1b91af1335f5b38083d553659b358c45	X0ed13e9a3209e5ef433060aacd9e16ad	f64933c998313b78c2179f488bfb0953	b1312478658160c25c92a75d5272c96d	X8878e25191e464f0a29c75e59a14a9c1	X92bb55d78fc8f3bad70bbc6b9034a795	fc3c9f86dc3321b88cc05450fa4d662a	X06a6e5bcf8c2b8dc026c93190ef43175	X3a7495f68945aa7071868ee6f0255243	X9132071c6a76ae971f847adc316f0af8	X265f63913fa0c782699945b493eeaeca	X1815597849cf47548b8456c4c080f334	X57f0e6566995476b5eae2b4237c930fd	d348b3e42b9cd325d1f0088462aedcf3	X07f847da0f14d338851bff36302b1d5d	X5aaba32e1583dee8243e66c42c2b5d8f	X6529f9e2b6de004f778a46eb4152553f	bfa34beed32ba71739902beda134f453	c5f3f2c2df993aa6d42e7a77918935df	X64c2b64c19934ba2360fe284744fd1ad	X130a8330de52a69354df4f227b62c052	X36e64f6a14c31701a814ed88d61c5cf7	f8975af07a433935c8615060ce6ae7d6	X087666690375b777048b392f8b3086a5	d3a7153014cbb497d7bd025e099be3fe	fe437dbf6f413de277ea1f26f2ee91d7	X43dc4561632b971be06fe9603e0864ad	X7a719f10db03cf19d136e08224ba0da9	dc0a91a3f930fef8628944f01c976b6a	X2fd96dc0d1649785e2b695005e5b6cbb	X81f53cd7f9d10322ad2f9e2e1f30a7cc	X18bbaffee20be0f8ffbf263c1b82da7d	X6da2b787d29350a11f29bcb992887a84	X7130d2759c244668bb8c5e95013d039a	f8f3495ffa8ad111c9a314f196b839e4	X42335451002e743fd705a300b373fb75	X5cf08d107f10bc4571dd491a9bcb59b3	X91ac12f2a71a81a4a145517e0667c7c4	X05b3c37966de355dc39930c4103ff589	X53b54658de0c46c18eda9f4c5a232b65	X8a303db3d6b466981499de25a5ec66d4	X01901d6f4c906a71e2488045523ca7c2	c91f61773a85a5101c797a8429bcb87e	X001f5b5d17a34cb4bb03f20e9b6dc5df	X7c9d107e91d815d347bc278420773c54	X824ecebeb43c725d47bbbcd1bd7d0348	da04216f075e5d1b2cddc09c16442df9	X8d7c014aca86872e7451df4c18536eab	a80bf7b1576855543aaeed1c9d8be02d	X05f8c43bb34deb40cbcc164e64410db6	f1767e229fc331132c66ba7f47cc3ea3	X4790469e65b73b73a8cee2300ea51fa7	X06a8b3896e4a86a7c3116e0f4243320c	a7e85c6aac48df33665b07f5620aeef2	ce8273b6d1fea2b1dca4e24ea7b6a20f	X0e21cc1bf0d4d2cf722112c5a4ae3134	X26b0599c6f3f889fc1441babff4f74cd	babe546a127e4bbe62e70c16fdffa445	X68a1c62a19d5dd68a1040859934424ab	X2cededbc6f5d2e4e6460d95dd642ab39	f929e8cafcf24c0b194d9e48dbc3b231	X4cc94dcec64fcf2693e3fd9bf39bf861	X04ed5d51a7dfe83b5376c26987e076cd	X06f459e94bb69e7b8f7bdffcea3e2dc2	X2dd19b4e6a7867a118b429880e0949d3	X6a506a10888b7f86ae1e463f5d186473	X000d78770aa3b46d4f84568a723d1c62	e3b9d440eb993245b3b1d99e260ecc19	f2ae9532a9ca729854cdf2c07064f994	X899577a10741d336f48d2be23f9b0be7	X5e22ac39af6385a9a5d7a57992e0d8ba	X110ad3992f825e7203f1923383607888	X86ec537716ccea996d29a025dbd0e0da	X932d0c1f666b3a433687e95af993451a	X7ef15f834ddeffade9a799c5697cc61a	X16d12481fde3cfa6a4db366d25411122	X68125101a0cb11e3324fde7378226ba1	X792add25fd6668fad2a952ef3b123c8b	X98eb701f5f4286f77b9e839055caf304	X25c1653a751b87e522eb1d73426f2d0b	fc89b71ba14dc877e9e8527e6ed60391	X7f6dec8c96033aba04deee885932a9a7	X80ab11a5d085a5bcce2d24702f32bef1	X3f9e29a1882407186ab82a472f22cf3c	X9f9df4b3b3d526b6b619dc40863ad440	X973fc25b140faf326d124b9e2b6c8abf	X4517bdd009f366580e3ea16dd9dce1a7	fbd1882d5055c77a88c20831b56943f3	X484cb0f953ccaafa5a0308ae49649e41	X73e5b567bf8428743df8b7f78c8ec1b0	df6598227bff6741eee326b1cfce64bc	b9abed8a2eca761efe3e1e92673141cf	X35fdc9ee28cfc2bbde8d1a15cbb278fe	X13fae76db728266d715f43da8b06cb88	X5585e9ecc7d66b7cd2bc1e2aa80c2470	X217e0615440425fc33232133073bbca1	X0603ad3948b90513ee2cc9eaea5fe011	e174d720ff388a11cfdb310730da02d6	X24e658af979937b9200c49292aa8d919	X3b482af565b56c1b175737c5a08f86fb	b3879d9217bbd709b5f87450728b376c	X699913be41bb8e0253dcbfa042984047	X8701bea1e2e80de700c6f7848103f86d	X900bca7fdfd6334ecb71c7d66951a14f	X15de8f3c7d606dc32447b7267f7c265e	X07b64b23fa88ace003944a6bd9ee7bb7	X027db393f177304c52d7ec941f8abcf2	X3362fd00f03d30b01ed4d6a0549440eb	X1a5a9a605e5854850568c0c6fbf6dc02	X9a5ad3e5c9abb12041ebce1cf20b2b3c	X2bb41e138153ad02a6fa5519b33bce6b	d4debe4c70fe5b905a42e3561015b680	ce7260fe3f31c7fa47ae17dc33d2b8f7	d00c0229d6c816a536d76703e1657694	X0a07b7b208f82e574548033057612667	f026bc3d92e943febaa74d620be5400d	dc64f4ef4d4f99019072896947b19e4a	X52587fe587b5a2f19c6d2c4bf275d9e3	X2f2ff15fe3d7d5b9f3eaf57c0085d696	cd97244e66c39dce8f4676f84c858217	f769025ae5e54c2b1c149e59018be56b	X2a65ea84af79ed5b12133b79a4316e73	d0d50837ea593505e44f737833bece1d	X6095f2881754dad1717ec230da3fdd17	X20ec2008e0cde12ae9db741e1fdbf894	X504687adb582701412c2398587d62e90	X91a87325405bbe801e6b80e84794a59c	b606c96aedd0a6e01aa38924a1e6ac97	X097138be3a15c87233cb01e6ee6a4da4	X99d3a570385395e7b7bbc7730e1e2241	cee9524606a8ab5eadbae08cbd21e830	X42f2c85e07acb225914a6f74539a7493	d00543d8297858e5fa92233bead584fb	X2440362c889061ed1e3336b6294559b9	X3a8cde26979f03989e6a8daa6b6afe3f	X4499b0901e611126af0d04752c158976	X6f6bb5719a47837bec3b21f081649fa1	X624bf43afb17a855a6d5c7b51078d497	X51aa2158188e220896f9ae6799b3799f	X70ac971d9d8650d6d1b756a39b8709c8	cfccfa9165148a389d5d226d7f97efff	X250ae434718610d409882ad11002f97d	X9b240322f8821ffba1a5f8bb330b0939	X45c8d14eb00ef2e9f7e2c5dd9f9e58bc	X7b73f487be48db4355bd16e9c7fcd104	d062c370afa965a780cca734ce7f438f	ad6578b29eaa8bbabaa2b32058cf16b9	X34b8adfd383e67b3a25385389ecc77de	feb2e37114daa6d2f4387811e83850ba	X14e5bc76eb89c574b800654364a9a6d2	X37bcb14fa58242d26a64d6e6f3c67665	d5cbbc9a01e17da0efbca098fa6736f9	X0d3b0b9d68763805793f9266323bf863
ERR4250482	0.0289017341040462	0	0.00160797555877151	0.000233216724970848	0.00307468241767133	0	0.0142785029206029	0	0	0	0	0.0179604261796043	0.000135379616752612	0	0	0	0	0	0.00879120879120879	0.000397195454702449	0	0	0	0	0	0	0	0	0	0.00660611065235343	0.00594795539033457	0	0.014945652173913	0	0.00516714120004218	0	0.0026549262891068	0	0.00302780071566199	0	0.00159744408945687	0	0.00086812732534105	0.00727272727272727	0	0.00709393346379648	0.00444609114486847	0	0	0	0.0145985401459854	0	0	0.00994619272786564	0.0103861431269128	0	0	0	0	0	0.00103340099649382	0.000300998768641401	0	0.000859752821063944	0.0900485436893204	0.000100441944556047	0	0.00510204081632653	0	0.02375	0.00218328676297995	0.00434357029242628	0	0.00215921359168135	0.012041516591718	0.0325341736575395	0.00259440761026232	0	0	0.0152806652806653	0.0397420713251744	0.00429389312977099	0.0126199786704586	0.00827173530447026	0.0235725510738607	0.0210481099656357	0	0.0339506172839506	0	0	0.000630040322580645	0.0210586226522482	0.0805555555555556	0	0.0328484279680901	0.000724611427122206	0	0	0.00579710144927536	0	0	0.00568181818181818	0.0180265654648956	0.00269541778975741	0	0.0694489100379397	0.00346666666666667	0	0.00076002280068402	0.0133928571428571	0	0	0.00124781051881016	0	0.000720141812541547	0	0.00232067510548523	0	0.0163311528661471	0.046206019499788	0	0.00094142567150128	0	0	0.00423728813559322	0	0	0.00363636363636364	0.000226860254083485	0	0	0.00348258706467662	0.00249263539542262	0.0140056022408964	0	0.00269391666990455	0.00338326375815121	0.000997406742469579	0.0136842105263158	0	0	0	0.000215404498876819	0	0	0	0.000311429461227032	0	0.000786554828402003	0.00525106662290778	0	0.00109375	0.000315600528630885	0	0	0
ERR4250484	0	0	0.00123278126172482	0	0	0	0.00270426191678085	0	0	0	0.00146627565982405	0	0.000196915806185618	0	0	0	0.00418702023726448	0	0	0	0	0	0.00229193525282911	0	0	0	0	0.0206185567010309	0	0	0	0	0	0.103448275862069	0	0	0.0386365152424788	0	0	0	0.00119808306709265	0.179809653297077	0	0	0	0	0	0	0	0.0124444444444444	0	0.017455896007428	0	0	0	0	0	0.0524204099433057	0.0811117693522907	0	0	0.00221644547817759	0	0	0	0	0.0295408884589627	0	0.000290763415500921	0	0.0127878224688825	0.00279375178433052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000441028225806452	0	0	0	0	0.0109416325495453	0	0	0	0	0	0	0	0	0	0	0	0	0.0248907467224017	0	0	0	0.0180196239517617	0	0	0	0	0	0	0	0	0.00326557029802006	0	0	0	0	0	0	0.0977767695099818	0	0	0	0	0	0	0.0163836759011022	0.000954953480123325	0.00265025220141917	0	0	0.0290710661518333	0	0.0363418161676462	0	0	0	0.0348800996574276	0.0704928259513412	0.0125971671736258	0	0	0	0.00358995601317632	0	0.00300143546913741	0
ERR4250495	0	0	0.00761108431151847	0.0311510911211061	0	0.0342679127725857	0.00126198889449773	0	0	0	0.00977517106549365	0	0.000196915806185618	0.00445544554455446	0	0	0.00767620376831821	0.0021953896816685	0	0.00245225019859773	0	0	0.00487036241226185	0	0	0.0078740157480315	0	0	0	0.00990916597853014	0	0.0185430463576159	0	0.155172413793103	0.00411262258778867	0	0	0	0	0	0	0.0101971447994562	0	0	0	0.000978473581213307	0	0	0	0	0	0	0	0.0180988097179195	0	0	0	0	0.0275967614533965	0	0.0225133788521867	7.90501816633982e-05	0	0	0	0	0.0840092268769998	0	0	0	0.0271833671490905	0.0394999796076512	0	0.000681856923688846	0.0199271115278873	0.00523783162287612	0.00547708273277602	0.00293091416608514	0.00569225119353654	0	0.000394788787998421	0.0104961832061069	0.00253288304301458	0.00439985920450546	0	0.00837628865979381	0.0101311084624553	0	0	0	0.0171370967741935	0	0	0	0	0.0168109851092352	0	0	0	0	0	0.132102272727273	0	0	0.048780487804878	0.00880972284740531	0.00426666666666667	0	0.0117803534106023	0	0	0	0.0178258645544309	0	0.0217427431863505	0.00219644063978374	0	0	0.000655630224553352	0.00254345061466723	0.029603315571344	0.0316260186519961	0	0.0168831168831169	0.0148305084745763	0	0.0141843971631206	0.0189090909090909	0.00580114078299196	0	0	0.00597014925373134	0	0	0	0.00172255248604473	0.00251016343346703	0.0236242911287795	0	0	0.00044675623065386	0	0.00815459888605102	0	0	0	0.00915602616007474	0.021566705284734	0.00959228193074631	0	0	0.00208333333333333	0.0166084778192003	0	0.0132237156901127	0
ERR4250500	0	0	0.00300155437637348	0.0182908545727136	0	0.0124610591900312	0	0	0	0	0.00391006842619746	0	0.000172301330412416	0	0	0	0.00767620376831821	0	0	0	0	0	0.0136083655636728	0.0109204368174727	0.00908677873693776	0.0433070866141732	0	0.0206185567010309	0	0	0	0	0	0	0.014130549404197	0	0	0	0	0	0	0	8.26787928896238e-05	0	0.0306748466257669	0.00146771037181996	0	0	0	0	0.0145985401459854	0	0	0	0	0	0	0	0.000345576619273302	0	0	0.00169653851416062	0	0	0	0.0144636400160707	0	0	0	0	0.00206431531934186	0.00205962722786411	0	0.00198874936075913	6.39372562392106e-05	0	0.00720668780628423	0	0	0.0142411642411642	0	0.0109732824427481	0.00417703519374333	0.00299190425906371	0.00261917234154007	0.00107388316151203	0.00715137067938021	0	0	0.00774487471526196	0.0202872983870968	0.0246768029921132	0.0131944444444444	0	0	0.0148183036846491	0	0	0.0115942028985507	0	0	0	0	0	0.040650406504065	0.000450131824319979	0.00693333333333333	0	0.0121603648109443	0	0	0	0.0532063305070296	0	0.0208010192776424	0.00287226852894796	0	0.038135593220339	0.00305464081894175	0	0.0331557134399053	0.0274778617869436	0	0	0.00847457627118644	0	0.049645390070922	0.0632727272727273	0.0227832512315271	0.108440469536054	0	0.0099502487562189	0	0	0	0.0263174936213752	0.0139150364246542	0.0255051152717221	0	0	0	0	0.0157553004892759	0	0	0	0.0169417626907505	0.041796631316282	0.02478262205426	0.00754840827042993	0.0956175298804781	0.00395833333333333	0.00696293666291891	0	0.00461090086563139	0
ERR4250504	0	0	0.00166157474406389	0	0	0	0.0149275257806303	0	0	0	0.000488758553274682	0	0	0	0	0	0	0	0	0.143111249266052	0	0	0	0	0	0	0	0.0206185567010309	0	0	0	0	0	0	0.024675735526732	0.0210355987055016	0.0198919351610967	0	0.0349573355353702	0	0	0	0.00948739148408433	0	0	0	0	0	0	0	0	0	0	0.00114136637860753	0	0	0	0	0	0	0	0.0146182028245238	0	0.00376141859215476	0	0	0	0	0.00352146803217782	0	0.000385853330718105	0.000346669929442473	0	0.000170464230922212	0	0	0	0	0	0	0	0	0.000222182723071454	0	0	0	0	0	0	0	0	0	0	0	0	0.00271729285170827	0	0	0	0	0	0	0	0	0	0.000835959102308533	0	0.0117977528089888	0.0038001140034201	0	0	0	0.00471997891897757	0	0.00958342565920674	0	0	0	0.00150496937908838	0	0.00236826524570752	0.00267717925333176	0	0	0	0	0	0.00763636363636364	0.00693544205340939	0	0	0	0	0	0	0.00884588983435003	0.000190990696024665	0.00823572995924881	0	0	0.000957334779972556	0	0.0300027694864141	0	0	0	0.0110246029274369	0	0.00844317448612775	0.0108303249097473	0	0.00739583333333333	0.00469455786338442	0	0.00413241115316021	0
ERR4250510	0	0	0.000321595111754301	0	0.0752488065377458	0.0124610591900312	0.019903367707507	0	0	0	0	0	0.00177224225567056	0	0	0	0	0.0631174533479693	0	0.0107242772769661	0	0	0	0	0	0	0.0316957210776545	0	0	0.0289017341040462	0.049814126394052	0.0198675496688742	0.0258152173913043	0	0.0149741642939998	0.171521035598705	0.0156493896337803	0.00808229243203527	0.295348197082301	0	0.00998402555910543	0	0.0135799917321207	0.0618181818181818	0.0613496932515337	0.0173679060665362	0.0600222304557243	0.0429323612798704	0.261467889908257	0.0248888888888889	0	0	0	0	0	0	0.150501672240803	0	0.000246840442338073	0	0.0014393799594021	0.00673750779100348	0.0161705255420801	0.0229983879634605	0.00509708737864078	0.0398252310164725	0.0136170846045093	0.102040816326531	0.014408942590379	0	0.00058842632934511	0.00328316815530813	0	0.0119324961645548	0.0109758956543978	0.0809947621683771	0.0259440761026232	0	0.0012853470437018	0.116735966735967	0.0611922621397552	0.0138358778625954	0.0255287948809101	0.00369588173178458	0.00471451021477213	0.0171821305841924	0	0.00462962962962963	0.0255102040816327	0	0.0154989919354839	0.0153671030165054	0.0923611111111111	0	0	0.0169921379660157	0.075	0	0	0.00630914826498423	0	0.0866477272727273	0.0142314990512334	0.0299865229110512	0.0589430894308943	0.0101601183203652	0	0	0.00399011970359111	0	0.103448275862069	0.054726368159204	0.0335126253623301	0	0.0135442056281852	0.00247803559360216	0	0.038135593220339	0.012665583883417	0.0678253497244595	0.0272350503256365	0.0220058250713424	0	0.0142857142857143	0.0148305084745763	0	0.0271867612293144	0.00181818181818182	0.0335105003889033	0	0	0.0082089552238806	0	0	0.031404958677686	0.0116952247736721	0.0224550489754713	0.00547148841583312	0	0.00817438692098093	0	0	0.0154168077053266	0.0192502532928065	0	0	0.0166926191217689	0.00534711701274396	0.0066365563646419	0.034788316376764	0	0.0165625	0.000927076552853226	0	0.000260994388620645	0
ERR4250511	0	0.0152284263959391	0.024870021975666	0	0	0	0.00162255715006851	0	0	0	0.020039100684262	0	0.000344602660824831	0	0.0925925925925926	0	0.00837404047452896	0	0	0	0	0.041138897910577	0.00401088669245094	0	0.00908677873693776	0.015748031496063	0	0.0128865979381443	0.0793650793650794	0	0	0	0	0	0.000527259306126753	0	0.0163698218931359	0	0	0	0	0.00373895309313392	0	0.0218181818181818	0	0	0	0	0	0.00118518518518519	0	0.0137418755803157	0	0	0	0	0.0367892976588629	0.000174443959877889	0.000345576619273302	0	0	2.73635244219455e-05	0	0	0	0	0	0	0	0	0.00406432175023071	0.0072596761695012	0	0.0117052105233252	0	0	0.00691842029403286	0.00404745289602233	0.00844656628718325	0.00176715176715177	0	0	0	0.00281590989088349	0	0.00665807560137457	0	0	0	0.012756264236902	0.001953125	0.0215464671924547	0	0	0	0.00452882141951379	0.0333333333333333	0	0	0	0	0	0	0	0	0.000643045463314256	0.0101333333333333	0	0.00418012540376211	0	0	0	0.00675057740300405	0	0.011799246620873	0.00371705339040324	0.00253164556962025	0	0.00275662708050841	0	0.019538188277087	0.00223588596981554	0	0	0.0254237288135593	0	0	0.0349090909090909	0.0185377236193933	0.0100614868641699	0	0.0144278606965174	0	0	0	0.0210073694162749	0.117241002973998	0.0101735487731897	0	0.0572207084468665	0.00153173564795609	0	0.00661599532264517	0	0	0	0	0.0245967382586222	0.0118720619411927	0	0	0.00927083333333333	0.0108093181056078	0.00445859872611465	0.00143546913741355	0
ERR4250520	0.0173410404624277	0.215736040609137	0.00535991852923836	0.0278527402965184	0.000647301561615017	0	0.000216340953342468	0	0.227272727272727	0.0129198966408269	0.00219941348973607	0.0299847792998478	0.000529211229123848	0	0	0.0378657487091222	0	0.0104281009879254	0.0153846153846154	0.00616516423168584	0	0	0	0	0	0	0.0130304631097024	0	0	0.00412881915772089	0.00892193308550186	0.00264900662251656	0	0	0.00158177791838026	0	0	0	0.00357830993669144	0	0.101038338658147	0	0.000496072757337743	0.0327272727272727	0	0.0114970645792564	0.00592812152649129	0	0	0	0	0	0	0.0101092450676667	0.107345184606368	0	0	0	0	0	0.00450267577043735	0.0217114364330126	0.0194781330393238	0.0376141859215476	0.0604368932038835	0.0188830855765368	0	0.0801749271137026	0.058734209931186	0.0254166666666667	0.000581995440499809	0.00132550267139769	0.0176470588235294	0	4.26248374928071e-05	0.0255503981603713	0.0100893629287979	0	0.006426735218509	0.0235966735966736	0.0752730622450322	0.115935114503817	0.0522795947387131	0.0133755719816966	0.281299109481404	0.0498281786941581	0	0.138888888888889	0	0	0.0127898185483871	0.0100414667859176	0.000694444444444444	0.116531165311653	0.0197090567808541	0.00329698199340604	0	0	0.0144927536231884	0	0	0.00852272727272727	0.218216318785579	0	0	0.0189055366214391	0.00266666666666667	0.0376404494382022	0.0153904617138514	0	0	0	0.0051539999689985	0	0.0020219366275205	0.000394232935345799	0.00590717299578059	0	0.0180000298013738	0.0449342941924544	0.00710479573712256	0.0451001735753582	0	0.0181818181818182	0.048728813559322	0	0.00472813238770686	0.00727272727272727	0.00116670987814363	0.00335382895472331	0.00798072579430809	0.0338308457711443	0.00226603217765692	0	0.00991735537190083	0.00317312300060872	0.0185806662846853	0.00524350973184007	0.00421052631578947	0	0	0	0.00381573683724651	0	0.0546163849154746	0	0.00373715353472438	0.00802067551911594	0.00174516852551694	0.0134558582212012	0.0179282868525896	0.00046875	0.0037083062114129	0	0.00195745791465484	0
ERR4250525	0	0	0.00203676904111057	0.021455938697318	0	0	0	0	0	0	0.0378787878787879	0.0371385083713851	0.000713819797422864	0	0	0.0516351118760757	0	0.00329308452250274	0	0.0122267122577971	0	0	0	0.0343213728549142	0	0.118110236220472	0.00686740623349181	0	0	0.00495458298926507	0.00297397769516729	0.00397350993377483	0.00543478260869565	0	0.00738163028577454	0	0	0	0	0	0	0	0	0.0163636363636364	0	0.0227495107632094	0.0066691367173027	0	0	0.00148148148148148	0	0	0	0.0317952062612099	0	0	0	0	0	0	0.00483484037645322	0.00631185296666211	0.301359794193311	0.0210639441160666	0.100485436893204	0.0177280032141422	0	0.212099125364431	0.0653894614415404	0.00208333333333333	0.0118424818086232	0.0428647171581223	0	0.00761406898119211	0	0	0.00720668780628423	0.00139567341242149	0.00495776716856408	0.0051975051975052	0.00973812343729438	0.0119274809160305	0.0458585140419481	0.00756775783174938	0.167627029858565	0.0844072164948454	0	0.265432098765432	0	0.00273348519362187	0.00163810483870968	0.00540694365395561	0.0385416666666667	0.035230352303523	0	0.00228252599543495	0	0	0.00869565217391304	0	0	0	0.0170777988614801	0	0.0142276422764228	0.0257218185325703	0.0146666666666667	0.0264044943820225	0.0123503705111153	0	0	0	0.00500674282702711	0	0.0152337691114558	0.00050687091687317	0.00864978902953586	0	0.012889094187242	0.00254345061466723	0.0124333925399645	0.00794327910329205	0	0.0194805194805195	0	0	0.0118203309692671	0	0.00337049520352606	0	0.120012046378557	0.0741293532338309	0.0145026059370043	0	0	0	0.00804889361818231	0.00504402838334616	0	0.0381471389645777	0	0.00959692898272553	0.00255408191525372	0	0.0416124837451235	0	0.00311429461227032	0.00142589787006506	0.00106922296985897	0.00328191663931736	0	0.0015625	0.00236700396473164	0	0.00147896820218365	0.00538423886441508
ERR4250548	0	0	0	0.0139263701482592	0	0	0.00551669431023293	0	0	0	0	0	0	0	0.111111111111111	0.00860585197934595	0.00558269364968597	0	0.158241758241758	0	0	0.0134242719497672	0	0	0	0	0	0	0	0	0.0111524163568773	0	0	0	0.0093852156490562	0	0	0	0.135975777594275	0	0	0	0	0.00909090909090909	0	0.0036692759295499	0	0	0	0	0	0	0	0.000978314038806457	0	0.0119760479041916	0	0	0.00360387045813586	0	0.00800885772282709	0.0191514267037594	0	0.0736163353036002	0	0.010797509039775	0	0	0.0375730946919523	0.14875	0.00400965919504564	0.00817733186508422	0.0117647058823529	0.00210239218137394	0	0	0.00576535024502739	0	0	0.0112266112266112	0.0285563889985524	0.0195610687022901	0.0156194454319232	0.0109116508271735	0	0.00214776632302406	0	0.00617283950617284	0	0.00273348519362187	0.022492439516129	0.0152857955931377	0.000694444444444444	0	0.00938526513374003	0.00554327741748487	0	0	0	0	0	0.0397727272727273	0	0	0.0609756097560976	0.00443701369686837	0.0096	0.0634831460674157	0.00247007410222307	0	0	0.0199004975124378	0.00754886612000682	0	0.0196377132727676	0.00382969137193061	0	0	0.012620881822652	0	0.029603315571344	0.00305963343237916	0	0	0.0466101694915254	0	0.00591016548463357	0.0247272727272727	0.0225887995851698	0.0122973728339855	0	0.00970149253731343	0.00271923861318831	0	0.028099173553719	0.015010814521247	0.00799432484788955	0.00433159499586789	0.0905263157894737	0	0	0	0.00670831153644952	0	0	0	0.00604173154780442	0.0232599590054362	0.00520478077856638	0.0150968165408599	0.0199203187250996	0.0189583333333333	0.00414225693828037	0	0.00121797381356301	0.00978952520802741
ERR4250555	0.023121387283237	0	0	0.00573046809928369	0	0	0.00151438667339727	0	0.0397727272727273	0	0	0.00350076103500761	4.92289515464044e-05	0.0326732673267327	0	0.00344234079173838	0	0.017563117453348	0	0.00395468517942873	0	0	0	0	0	0	0.0359218172213418	0	0	0.00660611065235343	0.0178438661710037	0.00529801324503311	0.0230978260869565	0	0.00158177791838026	0.0177993527508091	0.0130478286972183	0	0.00495458298926507	0.0186567164179104	0.0163738019169329	0.00305914343983685	0.00502273666804465	0.0254545454545455	0	0.00562622309197652	0.00481659874027418	0.0109356014580802	0	0.0171851851851852	0.0218978102189781	0	0	0.000978314038806457	0.00524190922706258	0.0179640718562874	0	0.00113388573920628	0.000444312796208531	0	0.00535154087470013	0.00249920189720436	0.0404263138552003	0.0140784524449221	0.0121359223300971	0.0210425873844918	0	0.0189504373177843	0.00452298646334766	0.0329166666666667	4.18007774944614e-05	0	0	0	0	0.00749478346037559	0.00144133756125685	0	0.00146896804994491	0.111122661122661	0.0357941834451902	0.0333969465648855	0.018485602559545	0.0110876451953537	0.0602409638554217	0.00365120274914089	0	0.0354938271604938	0	0	0.000882056451612903	0.00329295064639402	0.009375	0	0	0.00144922285424441	0	0	0	0	0	0.00852272727272727	0.0872865275142315	0.0956873315363881	0.0203252032520325	0.0126679956272908	0.00106666666666667	0.0129213483146067	0.00171005130153905	0	0	0	0.0063863097360222	0.101806239737274	0.0022158209616663	0	0.00126582278481013	0	0.00560265828254683	0.033064857990674	0.00651272942569568	0.00323615074578565	0	0	0	0	0	0.00727272727272727	0.00149079595540576	0	0.00286101490739346	0.00398009950248756	0	0	0.0330578512396694	0.000168369791869034	0.000354697006902949	0.000598444045481747	0.0378947368421053	0	0	0	0.00618518632489153	0.0506585612968592	0.0195058517555267	0	0.00859545312986609	0.000980304785669726	0.0013150213537346	0.00164095831965868	0.0119521912350598	0.0015625	0.000769276288537783	0	0.000304493453390752	0
ERR4250563	0	0	0	0.0021655838747293	0	0.0249221183800623	0	0	0	0	0.00513196480938416	0.00213089802130898	0	0	0	0	0.00279134682484299	0	0	0	0	0	0.00143245953301819	0.0140405616224649	0	0.0078740157480315	0	0.0103092783505155	0	0	0	0	0	0	0	0	0	0	0	0.111940298507463	0	0.000679809653297077	0	0	0	0	0	0	0	0	0	0.0170844939647168	0.00754716981132075	0	0	0	0	0	0.000197472353870458	0	0	3.64846992292607e-05	0	0	0	0	0	0	0	0	0.0227782082900588	0.0170683959378441	0	0	0	0.000809095941745092	0.00144133756125685	0.00418702023726448	0.0051413881748072	0	0.00210554020265824	0	0	0.00404787046814502	0	0.000859106529209622	0	0	0	0	0.00315020161290323	0.002967720952923	0	0	0.0192397935241671	0	0	0	0	0.0126182965299685	0	0	0	0	0.0040650406504065	0.00450131824319979	0	0.0241573033707865	0	0	0	0	0	0	0	0.00754674476233386	0	0	7.45034346083354e-05	0	0	0	0	0	0	0.0164835164835165	0	0	0.000356494684988333	0	0	0	0	0	0	0	0	0.00259325753042091	0	0	0.00124453521396432	0.125239923224568	0	0	0	0	0	0	0.0011859772021999	0	0	0	0.00455648263210841	0	0.00343642611683849	0.0239843367596672
ERR4250585	0	0	0.666023476443158	0.0451774112943528	0	0.0124610591900312	0.000324511430013702	0	0	0	0	0	0.00139071788118593	0	0	0	0.00348918353105373	0	0	0	0	0	0.000429737859905458	0	0	0	0	0.0180412371134021	0	0	0	0	0	0	0.0146578087103237	0	0	0	0	0	0	0	0	0.0254545454545455	0	0.00440313111545988	0	0	0	0	0.0109489051094891	0.146518105849582	0.0481687014428413	0	0	0.0958083832335329	0	0.000174443959877889	0.00261650868878357	0	0	0.000118575272495097	0	0	0	0	0	0	0	0	0.0370419197489381	0.0120110934377422	0	0.00647764077504404	0	0	0.0204669933698472	0.0209351011863224	0.0218508997429306	0.0162162162162162	0	0	0	0.0260471664906723	0	0.00236254295532646	0.00178784266984505	0	0.0561224489795918	0.148974943052392	0.0251386088709677	0.0110171558663306	0.00451388888888889	0	0	0	0	0	0	0	0	0	0	0	0	0.00192913638994277	0.0322666666666667	0	0.0136804104123124	0	0.0862068965517241	0	0.000178258645544309	0	0	0.00236539761207479	0.0320675105485232	0	0.00132616113602837	0	0	0.00909064164043423	0	0	0.0169491525423729	0.196428571428571	0	0.0116363636363636	0.0418071039668136	0.0542202347680268	0	0.00398009950248756	0	0	0	0	0.0133693487217266	0.00815023795275142	0	0	0	0.00911708253358925	0	0	0	0	0	0.00124766063630692	0.0144160752143055	0.00196914998359042	0	0	0.0232952640195672	0.0222929936305732	0.0348427508808561	0.00513950073421439
