feature	X771297580338a662f0c1fb0000f33e3c	b9eadd7c15566af3bb15cee86f75e769	c49bc9c1c22dd48888d2e1e060306218	X1b91af1335f5b38083d553659b358c45	X0ed13e9a3209e5ef433060aacd9e16ad	f64933c998313b78c2179f488bfb0953	b1312478658160c25c92a75d5272c96d	X8878e25191e464f0a29c75e59a14a9c1	X06a6e5bcf8c2b8dc026c93190ef43175	X3a7495f68945aa7071868ee6f0255243	X9132071c6a76ae971f847adc316f0af8	X265f63913fa0c782699945b493eeaeca	X57f0e6566995476b5eae2b4237c930fd	d348b3e42b9cd325d1f0088462aedcf3	X07f847da0f14d338851bff36302b1d5d	X5aaba32e1583dee8243e66c42c2b5d8f	X6529f9e2b6de004f778a46eb4152553f	c5f3f2c2df993aa6d42e7a77918935df	X64c2b64c19934ba2360fe284744fd1ad	X130a8330de52a69354df4f227b62c052	X36e64f6a14c31701a814ed88d61c5cf7	f8975af07a433935c8615060ce6ae7d6	X087666690375b777048b392f8b3086a5	d3a7153014cbb497d7bd025e099be3fe	X43dc4561632b971be06fe9603e0864ad	X7a719f10db03cf19d136e08224ba0da9	dc0a91a3f930fef8628944f01c976b6a	X2fd96dc0d1649785e2b695005e5b6cbb	X81f53cd7f9d10322ad2f9e2e1f30a7cc	X18bbaffee20be0f8ffbf263c1b82da7d	X6da2b787d29350a11f29bcb992887a84	X7130d2759c244668bb8c5e95013d039a	f8f3495ffa8ad111c9a314f196b839e4	X42335451002e743fd705a300b373fb75	X5cf08d107f10bc4571dd491a9bcb59b3	X91ac12f2a71a81a4a145517e0667c7c4	X05b3c37966de355dc39930c4103ff589	X53b54658de0c46c18eda9f4c5a232b65	X8a303db3d6b466981499de25a5ec66d4	X01901d6f4c906a71e2488045523ca7c2	c91f61773a85a5101c797a8429bcb87e	X001f5b5d17a34cb4bb03f20e9b6dc5df	X7c9d107e91d815d347bc278420773c54	da04216f075e5d1b2cddc09c16442df9	X8d7c014aca86872e7451df4c18536eab	a80bf7b1576855543aaeed1c9d8be02d	X05f8c43bb34deb40cbcc164e64410db6	f1767e229fc331132c66ba7f47cc3ea3	X4790469e65b73b73a8cee2300ea51fa7	X06a8b3896e4a86a7c3116e0f4243320c	a7e85c6aac48df33665b07f5620aeef2	ce8273b6d1fea2b1dca4e24ea7b6a20f	X0e21cc1bf0d4d2cf722112c5a4ae3134	X26b0599c6f3f889fc1441babff4f74cd	babe546a127e4bbe62e70c16fdffa445	X68a1c62a19d5dd68a1040859934424ab	X2cededbc6f5d2e4e6460d95dd642ab39	f929e8cafcf24c0b194d9e48dbc3b231	X4cc94dcec64fcf2693e3fd9bf39bf861	X04ed5d51a7dfe83b5376c26987e076cd	X06f459e94bb69e7b8f7bdffcea3e2dc2	X2dd19b4e6a7867a118b429880e0949d3	X6a506a10888b7f86ae1e463f5d186473	X000d78770aa3b46d4f84568a723d1c62	e3b9d440eb993245b3b1d99e260ecc19	f2ae9532a9ca729854cdf2c07064f994	X5e22ac39af6385a9a5d7a57992e0d8ba	X86ec537716ccea996d29a025dbd0e0da	X932d0c1f666b3a433687e95af993451a	X7ef15f834ddeffade9a799c5697cc61a	X16d12481fde3cfa6a4db366d25411122	X68125101a0cb11e3324fde7378226ba1	X792add25fd6668fad2a952ef3b123c8b	X98eb701f5f4286f77b9e839055caf304	X25c1653a751b87e522eb1d73426f2d0b	fc89b71ba14dc877e9e8527e6ed60391	X7f6dec8c96033aba04deee885932a9a7	X80ab11a5d085a5bcce2d24702f32bef1	X3f9e29a1882407186ab82a472f22cf3c	X9f9df4b3b3d526b6b619dc40863ad440	X973fc25b140faf326d124b9e2b6c8abf	X4517bdd009f366580e3ea16dd9dce1a7	fbd1882d5055c77a88c20831b56943f3	X484cb0f953ccaafa5a0308ae49649e41	X73e5b567bf8428743df8b7f78c8ec1b0	df6598227bff6741eee326b1cfce64bc	b9abed8a2eca761efe3e1e92673141cf	X35fdc9ee28cfc2bbde8d1a15cbb278fe	X13fae76db728266d715f43da8b06cb88	X217e0615440425fc33232133073bbca1	e174d720ff388a11cfdb310730da02d6	X24e658af979937b9200c49292aa8d919	X3b482af565b56c1b175737c5a08f86fb	b3879d9217bbd709b5f87450728b376c	X699913be41bb8e0253dcbfa042984047	X8701bea1e2e80de700c6f7848103f86d	X900bca7fdfd6334ecb71c7d66951a14f	X15de8f3c7d606dc32447b7267f7c265e	X07b64b23fa88ace003944a6bd9ee7bb7	X027db393f177304c52d7ec941f8abcf2	X1a5a9a605e5854850568c0c6fbf6dc02	X9a5ad3e5c9abb12041ebce1cf20b2b3c	X2bb41e138153ad02a6fa5519b33bce6b	d4debe4c70fe5b905a42e3561015b680	ce7260fe3f31c7fa47ae17dc33d2b8f7	d00c0229d6c816a536d76703e1657694	X0a07b7b208f82e574548033057612667	f026bc3d92e943febaa74d620be5400d	dc64f4ef4d4f99019072896947b19e4a	X52587fe587b5a2f19c6d2c4bf275d9e3	X2f2ff15fe3d7d5b9f3eaf57c0085d696	cd97244e66c39dce8f4676f84c858217	f769025ae5e54c2b1c149e59018be56b	X2a65ea84af79ed5b12133b79a4316e73	d0d50837ea593505e44f737833bece1d	X6095f2881754dad1717ec230da3fdd17	X20ec2008e0cde12ae9db741e1fdbf894	X504687adb582701412c2398587d62e90	X91a87325405bbe801e6b80e84794a59c	b606c96aedd0a6e01aa38924a1e6ac97	X097138be3a15c87233cb01e6ee6a4da4	X99d3a570385395e7b7bbc7730e1e2241	cee9524606a8ab5eadbae08cbd21e830	X42f2c85e07acb225914a6f74539a7493	d00543d8297858e5fa92233bead584fb	X2440362c889061ed1e3336b6294559b9	X3a8cde26979f03989e6a8daa6b6afe3f	X4499b0901e611126af0d04752c158976	X6f6bb5719a47837bec3b21f081649fa1	X624bf43afb17a855a6d5c7b51078d497	X51aa2158188e220896f9ae6799b3799f	X70ac971d9d8650d6d1b756a39b8709c8	cfccfa9165148a389d5d226d7f97efff	X250ae434718610d409882ad11002f97d	X9b240322f8821ffba1a5f8bb330b0939	X45c8d14eb00ef2e9f7e2c5dd9f9e58bc	X7b73f487be48db4355bd16e9c7fcd104	d062c370afa965a780cca734ce7f438f	ad6578b29eaa8bbabaa2b32058cf16b9	X34b8adfd383e67b3a25385389ecc77de	feb2e37114daa6d2f4387811e83850ba	X14e5bc76eb89c574b800654364a9a6d2	X37bcb14fa58242d26a64d6e6f3c67665	d5cbbc9a01e17da0efbca098fa6736f9	X0d3b0b9d68763805793f9266323bf863
ERR4250500	0	0	0.0548138878633203	0.135659403886937	0	0.11186226034527	0	0	0.0625713615975445	0	0.0131267371131613	0	0	0.0877264267292183	0	0	0	0	0.116921113335913	0.104692033892064	0.0954695558221862	0.209635657528605	0	0.144089709075323	0	0	0	0	0	0.119153737159477	0	0	0	0	0	0	0	0.00909291326167632	0	0.176050362334206	0.0383200860169084	0	0	0	0.121120343537706	0	0	0	0	0	0	0	0.018590762070046	0	0	0.0412007135559122	0	0	0	0.120556689049614	0	0	0	0	0.0454503834001497	0.0453987092836355	0.0446101909386002	0	0.0849945102509602	0	0	0.119621428034895	0	0.104945970182771	0.0646750652052295	0.0547256142939594	0.0512002170806194	0.0327760246243726	0.0846668965246326	0	0	0.0881189654892446	0.142919536520201	0.157741874897364	0.115121185841925	0	0	0.122033117450378	0	0.1078855438477	0	0	0	0	0.20301105453375	0.0212179023490071	0.0833631606558708	0	0.110498771504223	0	0	0.232761031358531	0	0.144730330285439	0.0536192383838682	0	0.196546371123349	0.0552969815888698	0	0.183108624411756	0.166533162367918	0	0	0.0921879848259569	0	0.22469850344177	0.25427181816859	0.151520330283623	0.335565313976455	0	0.0999171031679908	0	0	0	0.162946801569612	0.118237314300578	0.160389996790562	0	0	0	0	0.125852080047029	0	0	0	0.130530881933874	0.20589388302129	0.158082567046936	0.08699125201755	0.314373612182738	0.0629568676818387	0.0835413536889952	0	0.0679559059038486	0
ERR4250504	0	0	0.0407737150298747	0	0	0	0.122484284175367	0	0.0221096857134111	0	0	0	0	0	0	0	0.387959637012286	0	0	0	0	0	0	0.144089709075323	0	0	0	0	0	0.15773843449167	0.145549905580438	0.141510596656215	0	0.188075632065132	0	0	0	0.0975579200518182	0	0	0	0	0	0	0	0	0	0.0337905442721113	0	0	0	0	0	0	0	0.121202285690846	0	0.0613689185657966	0	0	0	0	0.0593768422212952	0	0.0196444131633153	0.0186201502911274	0.013056566080747	0	0	0	0	0	0	0	0.0149063469728756	0	0	0	0	0	0	0	0	0	0	0	0	0.0521512957809408	0	0	0	0	0	0	0	0.0289169872006206	0	0.108832176430659	0.0616841746752296	0	0	0.0687562632542792	0	0.0980520123136295	0	0	0	0.0388036720333138	0	0.0486840545845791	0.0517645802328781	0	0	0	0	0	0.0874978925996912	0.083375866277183	0	0	0	0	0	0	0.0941918088264564	0.0138203783020591	0.0908759532476537	0	0	0.0309457659894794	0	0.174091127963379	0	0	0	0.10519199969159	0	0.0920165445536667	0.10425761833447	0	0.0861053911136867	0.0685705665984954	0	0.0643281898242747	0
ERR4250510	0	0	0.0179340344635685	0	0.277877470582197	0.11186226034527	0.141551529918433	0	0	0	0.0421104523118368	0	0	0	0.253952736124909	0	0.103744083104431	0	0	0	0	0	0.178987074442068	0	0.170834844696124	0.225086606440426	0.14142324794701	0.161370596420722	0	0.122676439760574	0.427009831017904	0.125426123195958	0.090023115177785	0.574552826097735	0	0.100087114815498	0	0.116798599891714	0.251268292400161	0.250293890073592	0.132171842742842	0.247513862665157	0.208713261829964	0.158423988197127	0	0	0	0	0	0	0.398401413927352	0	0.0157118030499454	0	0.0379482686685246	0.0821747755501364	0.127508615873514	0.152239586350763	0.0714546786291557	0.200911520835097	0.116958735385735	0.325136653327191	0.120327408658315	0	0.0242598800648509	0.0573303368604728	0.109454383349412	0.288584752913417	0.161776383895779	0	0.0358594217355378	0.348689489323854	0.249965671521585	0.117898954465636	0.160465080025908	0.0608312741005704	0.0687163573625453	0.131458932758566	0	0.068093992489726	0.160406135236485	0	0.124818802325472	0.12428383061037	0.308793798699703	0	0	0.130725912014876	0.277405516490036	0	0	0.298785633228685	0.1195806341608	0.174043504288986	0.245232607264138	0.1009688830121	0	0	0.063209477491378	0	0.236124752083582	0.184102769060192	0	0.116643901360031	0.0498004537120369	0	0.196546371123349	0.112780407846352	0.26347065629149	0.165788887310033	0.148893134694559	0	0.119809284314544	0.122083613202858	0	0.16564048581416	0.0426530751100508	0.184096865311867	0	0	0.0907277047194772	0	0	0.178155370362914	0.108356375323523	0.15041664734968	0.07403713055393	0	0.0905359490667648	0	0	0.124485708574397	0.139194329935533	0	0	0.129562093899511	0.0731893082298797	0.08155544031665	0.187614982772857	0	0.129053303770262	0.0304526383898313	0	0.0161560235765307	0
ERR4250511	0	0.123718883348899	0.158363423259321	0	0	0	0.0402918785138561	0	0.142036633110937	0	0.0185645428644517	0	0	0.0916379849565034	0	0	0	0.204244336558351	0.0633739741302613	0	0.0954695558221862	0.12582289041103	0	0.113764389711928	0	0	0	0	0	0.0229641459595773	0	0.128296273262445	0	0	0	0	0.0611851479636333	0	0.148252258808941	0	0	0	0	0.034433322562319	0	0.117495903807545	0	0	0	0	0.193001335394874	0.0132081075248033	0.018590762070046	0	0	0.00523103947730063	0	0	0	0	0	0	0	0	0.063795297272861	0.0853071634748428	0.108402806465777	0	0.0832732506522401	0.0636625897941251	0.0920350775419226	0.0420498952570024	0	0	0	0.0530900836666869	0	0.0816878507212386	0	0	0	0.113185145086311	0.0442085726072247	0.147319450832094	0	0	0	0.0673474180809093	0.183604010278919	0	0	0	0	0	0	0.025361059647189	0.100835250182645	0	0.0646990178183587	0	0	0.0822546194990748	0	0.108839093621649	0.061005475472658	0.0503367149175497	0	0.0525277432292404	0	0.140238290277085	0.0473027943695046	0	0	0.160131677684915	0	0	0.18794425455583	0.136577519687485	0.100475935562176	0	0.120406757909458	0	0	0	0.145451515411818	0.34947515546791	0.101035823184433	0	0.241550607622641	0.0391473927464543	0	0.0814287264437573	0	0	0	0	0.157483627277116	0.109175746671241	0	0	0.096434564804468	0.104156091162163	0.0668224580206572	0.0378966558018078	0
ERR4250520	0.13206897896082	0.483040493998821	0.0732770239638971	0.167676007554152	0.0254448673859584	0	0.0147090637458282	0	0.046915113312362	0.174038392489215	0.0230066210105596	0	0.195840701791681	0	0.10229639475959	0.124354994546761	0.078599464417838	0	0	0	0	0	0.114400425792903	0	0.0643001872967133	0.0945970068286959	0.0514912517959004	0	0	0.0397820641722502	0	0	0	0.0598547091006533	0	0.323477147430951	0	0.0222745327322681	0.181908393054508	0	0.107430896834422	0.0770705709912029	0	0	0	0	0	0.100714922181103	0.333800115187926	0	0	0	0	0	0.0671524390932863	0.147886478466357	0.140021174757356	0.195180662169143	0.248385327571339	0.137851928839635	0	0.287078786430715	0.244788791630099	0.160109243588271	0.0241269223439225	0.0364155013450707	0	0.160533550066192	0.100615498091699	0	0.0802530388588803	0.154222716887877	0.277923442174159	0.347440602475268	0.230687962170998	0.115912192629447	0.559044478092629	0.225118899400635	0	0.381893248198916	0	0	0.11333454927243	0.100375586207355	0.0263553648245905	0.348370467207108	0.140854242499693	0.0574509507462731	0	0.12067855313101	0	0.0924502581319148	0.486049191062876	0	0	0.137934377414619	0.0516627565468648	0.195249670196752	0.124378743038578	0	0	0.0718531764174647	0	0.0449811164995284	0.0198566047645877	0.0769340064272438	0	0.134569978513662	0.213597600462244	0.0843900813382286	0.213997614676678	0	0.135251958244656	0.222579312242342	0	0.0688157175444214	0.0853839963602992	0.0341637804993054	0.0579446724499843	0.0894541630551029	0.184984841244061	0.047620855548957	0	0.0997512633381046	0.0563603134183454	0.136736611360872	0.0724755148058324	0.0649341907851026	0	0	0	0.0618110024251044	0	0.235882858040756	0	0.06117040358625	0.0896783779393644	0.0417873745990417	0.116261122052666	0.134299904788357	0.0216523269073688	0.0609335633606663	0	0.0442576147521174	0
ERR4250525	0	0	0.0451459118256527	0.147007386584584	0	0	0	0	0.195874855897322	0.193926775998659	0.0267205858533841	0	0.229236031267721	0	0.0574169459879592	0	0.110801040643445	0	0	0.186336724814613	0	0.350823961918633	0.0829649594082138	0	0.0704470532484425	0.05456125513045	0.0630776033361516	0.0737879181674567	0	0.0860224677246031	0	0	0	0	0	0	0	0	0.128271897997989	0	0.151407227071089	0.0817558283719527	0	0.038499527995508	0	0	0	0.179270796390005	0	0	0	0	0	0	0.0695891688768622	0.0795309856743873	0.581122440177679	0.14564863549982	0.322558745340628	0.133543123565709	0	0.478605945551544	0.258585805320321	0.0456594097887718	0.109039109778946	0.208546345103739	0.0873697460447691	0	0.0849945102509602	0.0373674082268724	0.0704697243749449	0.0721563228621842	0.0988427994098662	0.109431286720693	0.21581747533893	0.0871029596473005	0.421821317673065	0.294779847567919	0	0.541242184943984	0	0.0523065911537717	0.0404845659909247	0.0735983482624685	0.197603789126599	0.188817458182775	0	0.0477939824065527	0	0.09338615803264	0	0	0.131056900780446	0	0.11956435205787	0.161075858545335	0.12140402216059	0.163218328760106	0.111362255631484	0	0	0.0708175192725992	0	0.12374069553982	0.0225156962896368	0.0931388444311146	0	0.113775455554975	0.0504540377467139	0.11173749033635	0.0892434902668212	0	0.140029808625237	0	0	0.108936679930618	0	0.0580886285888025	0	0.353760140571676	0.275748319434027	0.120719765745823	0	0	0	0.0898364163249629	0.0710811649652677	0	0.196576510772503	0	0.0981212894481367	0.0505594632775563	0	0.205433313932819	0	0.0558348720466836	0.0377700425493706	0.0327048049462591	0.0573193969138073	0	0.0395387718693144	0.0486710786320263	0	0.0384668414805892	0.0734433799109657
ERR4250548	0	0	0	0.118285682076947	0	0	0.0743429142766088	0	0	0	0	0	0.0929013068464175	0.0747871213244407	0	0.409113481064941	0	0.116123968829361	0	0	0	0	0	0	0	0.105802285092993	0	0	0	0.097029502024122	0	0	0	0.377662748784329	0	0	0	0	0.0954913171603535	0	0.0606116539518452	0	0	0	0	0	0	0.0312831142656598	0	0.109654750074846	0	0	0.060068361828321	0	0.0896121092335615	0.138834254073942	0	0.274767643646819	0	0.104098974376524	0	0	0.195072647503848	0.395946047983511	0.0633642628565962	0.0905523007708009	0.0458679320070605	0	0.0760030538525908	0	0	0.106154966312327	0.169801145171247	0.140320922997668	0.125305435295533	0.104649756175913	0	0.0463606052610791	0	0.0786484761691239	0	0.0523065911537717	0.150542780677395	0.123952902493376	0.0263553648245905	0	0.0970297586294717	0.0745221473712709	0	0	0	0.200777230965828	0	0	0.249513340109114	0.0666602702818102	0.0981370381851667	0.254703638847995	0.0497203232195429	0	0.141541254511583	0.0869938968851045	0	0.14059738059507	0.0619240682400057	0	0	0.112580361052495	0	0.172916558187265	0.0553421989681589	0	0	0.217607211918525	0	0.076953529337874	0.157904454491842	0.150867370626147	0.111122070440903	0	0.0986561142070755	0.052169981281015	0	0.168423211878092	0.12282723586074	0.089530549102447	0.0658624606514935	0.305610994405385	0	0	0	0.0819961335578697	0	0	0	0.0778070588974415	0.153109673489878	0.0722068960906858	0.123180378002722	0.141612200406127	0.138128077544993	0.0644048836522641	0	0.0349065698939791	0.0991041774431663
ERR4250555	0.152649328395265	0	0	0.0757723416902162	0	0	0.0389249501874396	0	0	0.0592018056201457	0.00701639219239526	0.181756565348839	0.0587051783311146	0	0.132916938803779	0	0.0629278108725084	0	0	0	0	0	0.190683975836024	0	0.081367739447834	0.1339814258762	0.0728518777209356	0.152570922600928	0	0.0397820641722502	0.133813200152971	0.114476965178724	0	0.0704470532484425	0.137017915899889	0.128311954914654	0.0553377628049013	0.0709307307332025	0.160229536432035	0	0.0750786676114705	0.069457554486726	0.104764965783962	0.131470685265062	0.14852454903332	0	0	0.0312831142656598	0.0724644335107725	0.134434682313512	0	0.0336795867579891	0.0210802897614523	0	0.0732196322403508	0.0500128651465151	0.202442920087148	0.118932840951953	0.110387209971001	0.145574253895709	0	0.138099125546429	0.067303953051594	0.182439890268625	0.00646539712178967	0	0	0.0866809240426973	0.0379740777205709	0	0.0383365087488191	0.339855284992145	0.190340756097396	0.183781118943682	0.136384181314976	0.105493449488981	0.247973907740146	0.0604620143840831	0	0.189530736125216	0	0	0.0297038030372988	0.0574157775859109	0.0969765138996684	0	0	0.0380778607349416	0	0	0	0.0924502581319148	0.299919116196917	0.314492276472306	0.143053907338764	0.112791190757712	0.0326656722237637	0.113918342723504	0.0413645615232239	0	0	0.0799996950991532	0.324748984522125	0.0470899088912027	0	0.035585913619298	0	0.0749209778410082	0.18285473116457	0.0807893389629724	0.0569179029303713	0	0	0	0	0	0.0853839963602992	0.0386204268384904	0	0.053513993937421	0.0631299543592563	0	0	0.182835136992909	0.01297610273464	0.0188345148993426	0.0244655566465109	0.19591662408425	0	0	0	0.0787272553564942	0.227019567498354	0.140121425928397	0	0.0928449994690187	0.0313149371026906	0.036271175682687	0.0405198307922663	0.109545038326801	0.0395387718693144	0.0277393877278018	0	0.0174506264595779	0
ERR4250563	0	0	0	0.0465526469058463	0	0.158530604275144	0	0	0.0716991487988773	0.0461780610168361	0	0	0	0.052857808354126	0	0	0	0	0.037856888886311	0.118771926987152	0	0.088852516493047	0	0.101709888960673	0	0	0	0	0	0	0	0	0	0	0.341153993453482	0	0.0260761146689551	0	0	0	0	0	0	0	0	0.131082735868383	0.0869840973905335	0	0	0	0	0	0.0140529482203246	0	0	0.00604029328335864	0	0	0	0	0	0	0	0	0.151503430773908	0.131020608342108	0	0.0284484489566213	0.0379740777205709	0.0647524287944465	0.0717650590953153	0	0.0459022835040673	0	0	0.0636658781599133	0	0.0293147175210561	0	0	0	0	0.0561561671168105	0.0545037741605726	0	0	0.139156262589082	0	0	0	0	0	0	0	0.0638009467698714	0.0671423000784138	0	0.156058880926696	0	0	0	0	0	0	0.0869816417315295	0	0	0.00863164439349664	0	0	0	0	0	0	0.128743504696743	0	0	0.0188821888525876	0	0	0	0	0	0	0	0	0.0509460724444498	0	0	0.0352852922083189	0.361729704691938	0	0	0	0	0	0	0.034444830472657	0	0	0	0.0675530903109337	0	0.058654664679564	0.15549462208167
ERR4250585	0	0	0.954634576126436	0.214183632427644	0	0.11186226034527	0.0180151752321851	0	0	0	0.0373009793241283	0	0	0.0591037159044345	0	0	0	0	0.0207316046708283	0	0	0	0	0.134724863083131	0	0	0	0	0	0.121367174420828	0	0	0	0	0	0	0	0	0.160229536432035	0	0.0664048857836076	0	0	0	0.104828906379192	0.392800182717146	0.221274976735974	0	0	0.314697975198359	0	0.0132081075248033	0.0511741528304066	0	0	0.010889442570211	0	0	0	0	0	0	0	0	0.193671227345604	0.109815721452514	0.0805709371133227	0	0.143555461471576	0.145199337032954	0.148364196821256	0.127689614039134	0	0	0	0.162100318864904	0	0.0486251564482491	0.0422954979568581	0	0.239175595907347	0.396262021100334	0.159223520456622	0.105156333787155	0.0672361288141856	0	0	0	0	0	0	0	0	0	0	0.0439360693539051	0.180609555846902	0	0.117231626146645	0	0	0.0133517503945985	0	0	0.0486545476165689	0.180045193416069	0	0.0364245492143758	0	0	0.0954899082090644	0	0	0.130559509885021	0.45916821473841	0	0.108082287382874	0.205920046838949	0.235009668613264	0	0.0631299543592563	0	0	0	0	0.115885102837196	0.0904017523804416	0	0	0	0.0956291018312495	0	0	0	0	0	0.0353295891222683	0.120357331438898	0.0443896819086289	0	0	0.153226745114572	0.14986877967761	0.187763457527947	0.071751862494677
ERR4250587	0	0	0	0.385695587526418	0	0	0.0208025076765704	0.153697525542252	0.111872554160294	0.153201574704759	0.0340195055940268	0	0.0929013068464175	0.052857808354126	0.117407009296748	0.226770669473833	0.121526929398653	0	0	0	0	0	0	0	0.158051343878422	0.0610089157990812	0.210619797061966	0.10444700863135	0	0.0658010005855941	0	0	0.190901815232866	0	0	0	0.0665228277855802	0	0.0853839963602992	0	0.111927502543025	0	0	0	0.287294214107289	0	0	0.0423632986130319	0	0	0	0	0.0198745242073761	0	0.16556951785713	0.24494407642941	0.209781332158057	0.342412444931415	0.0882450152724904	0.0988669572485684	0.137092792716325	0.285734015457484	0.123009137584673	0	0.0288064952079654	0.0883752742219237	0.0936810584526679	0	0.110256134606416	0.101109873114342	0.181788264207011	0.154906084768747	0.127571292611828	0.237477854094171	0.156111552982087	0.141494225359975	0.0323733688585712	0.0604620143840831	0.0598327278984707	0	0.175868750092725	0	0.055591184116863	0.061857308927556	0	0.222699286995737	0	0.091013277533572	0.129460771003111	0	0	0	0	0	0	0.0713350185892191	0	0.264886951220723	0.146401266049461	0	0	0.125514198534622	0	0.0849633546681061	0.03753180069485	0	0	0.125531357535846	0.0989027130245952	0.129113453433738	0.133922427429654	0	0.257665272190959	0.232225297293743	0	0.16564048581416	0.183941342360674	0.0657004728154344	0	0.533239219923667	0.189069603211148	0.298230823941731	0	0	0.0687152183613377	0.146121516039763	0.17047805804089	0	0	0	0	0.185120873292854	0	0	0	0.0872823286581667	0.158630307077368	0.0833151588374686	0	0	0.0778066402727575	0.198985252610734	0	0.0775559219464129	0
ERR4250596	0	0	0	0.144923661091901	0.201696234950173	0	0.0158877001683088	0	0	0	0.0319663691316772	0	0	0	0	0	0.149874740001126	0	0.0508000620818592	0	0	0	0	0	0.128868165872079	0	0	0	0	0.182691284782261	0	0	0	0	0	0	0	0	0	0	0.0564217666394824	0	0.139887015682349	0	0	0.109234836248366	0.586040209618661	0	0	0	0	0	0	0	0.108548087706343	0.137743089728642	0	0	0	0	0.222083444971181	0	0	0	0.231705005356404	0.0845834940614455	0.167472088991541	0	0.189430931951508	0.16006027881101	0.0591004562134103	0	0.06791875999376	0.148691027325749	0.0824132024207479	0.125482949637684	0	0.0439799551997348	0	0	0	0.0477455343296389	0.0714984729449076	0.018035103484756	0	0	0	0.0801658671559263	0.158780214645761	0.132261367086554	0	0	0	0	0	0.0340283513841864	0	0.15047353943546	0.106976305624852	0	0	0.0748748302827308	0.0994220460294533	0.0694778582949843	0	0.0769340064272438	0	0.0479214269623925	0	0	0.0523308443541464	0	0	0	0	0	0.063287792981362	0.036012565393014	0	0.0661300493131706	0	0	0	0	0.0597152009076145	0.0791276232162491	0.0492364890200991	0	0	0	0	0.0819961335578697	0	0	0	0.105786849707128	0.140483399978091	0.077001985168252	0.0907046296901209	0.402419630521255	0.0899707434850558	0.110993141075224	0.0838021116605233	0.0995337152588568	0
ERR4250599	0	0	0	0	0	0.210387580925584	0.0158877001683088	0.384396774495639	0	0	0.216987056764963	0.0971369137195269	0	0	0	0	0	0.103185461911213	0.0586672808669918	0	0	0	0	0	0	0	0	0	0	0	0	0.0477818565619697	0	0	0.12247540791372	0	0.583120626164818	0	0	0	0	0	0.0604122361712964	0.120786299580529	0	0.0472236116798429	0	0	0	0.24721480396782	0	0.071185874064207	0.135382900260226	0.321750554396642	0	0	0	0	0	0	0	0	0	0	0.202935850815047	0.131492093241287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158756827439959	0.109545038326801	0	0	0	0.146229590585653	0	0	0	0	0	0	0	0	0	0	0.0883773015295285	0	0	0	0	0	0.0183834712007228	0	0	0	0	0	0	0	0	0	0	0	0	0.0139450439755063	0	0	0	0	0	0	0	0.0741229801298495	0	0	0	0.0452073673506352	0	0	0.127667932375707	0	0.346146685106738	0	0	0.126444380328464	0	0.0706283850448284	0	0.136445335446248	0	0.0531987597597561	0.041402247763702
ERR4250601	0.152649328395265	0.495278953627744	0	0.133655930650052	0.0562042700394291	0	0.0402918785138561	0	0	0.186549210461036	0.0397008106089036	0	0.233094860143087	0	0.269329500769138	0.246075310165798	0.0637479665195175	0	0	0	0	0	0.373222020191911	0	0.128868165872079	0.0863333295207913	0	0.0521522413996978	0	0.120043914867885	0.151085680215418	0.114064754549961	0.158721376723668	0.112763094902787	0.645521068498928	0.649962089923837	0	0.218194784334039	0.12089884292801	0	0.160184348567681	0.0720839782540411	0	0	0.354414934462027	0	0	0.036124593876077	0.125994716831136	0	0	0.0485473423424875	0	0	0.119642554196033	0.211806512221111	0.112016966613018	0.197985803920199	0.400749181415571	0.0702121839475764	0	0.300232571361764	0.281034901502814	0.0408361777902969	0.0141198726419387	0.0803608836577491	0.0337173391142563	0.279482160454069	0.0379740777205709	0	0.0813939395687073	0.224078284078096	0.329156745269324	0.24161776390951	0.277169233507181	0.0985448356362216	0.424619110122045	0.288934246271002	0.0345306958004795	0.366008986942678	0	0	0.109630469625107	0.0441887856330607	0.0914143583720474	0.407659058845788	0	0.0429988178129496	0	0.132261367086554	0	0.125327831168065	0.102337395236294	0	0.389666751413999	0.169399082481065	0.254122411883487	0.146635552464611	0.0601203874003088	0	0	0.109824851282292	0.335459031385515	0.0911295460636297	0.0397210440924815	0.124420905711386	0	0.124930162402916	0.315408785913921	0.100494172361846	0.122920036575647	0	0.0954913171603535	0.160131677684915	0	0	0.140592517023115	0.0336857597487851	0	0.0274424431835206	0.194388769270923	0.124454094785557	0	0	0.0802356416643449	0.0860950908425334	0.0572780922528493	0.19591662408425	0.229543142274478	0	0	0.0879986241751043	0.105766413230275	0.140121425928397	0	0.211571091832785	0.0542568141336428	0.0533072414882716	0.10425761833447	0	0.0494966333252911	0.0695732563749424	0	0.0294997237559737	0
